Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1265.618462191648,169.52104174813456,RL,138.1425718312959,21380.143287478928,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,10.284757892537836,10.338345119570038,3921.789838618343,4005.2884177678943,Gable,CompShg,VinylSd,VinylSd,BrkFace,-9.966947552442662,TA,TA,CBlock,TA,TA,No,Unf,-60.85954562405243,Unf,416.6394447057502,773.5171670081859,1849.1466445418187,GasA,Ex,Y,SBrkr,2263.6413408629332,311.6674757955154,19.169474700005157,3722.214930469105,1.1738250387282516,0.1557277543593033,3.788538347187563,0.9326080226271312,6.4774142159716135,1.5608501064206013,Ex,10.492118711255072,Typ,1.7907590593378633,TA,Attchd,3979.0897051656484,Fin,3.258558250060045,962.5820689850325,TA,TA,Y,65.54999520465908,64.39789749110285,76.53011678170282,10.611138107169765,-49.436604709416784,13.3729598859298,Ex,GdPrv,Shed,-144.09655387146984,13.97916722014823,4015.2486323257026,WD,Normal,359704.76212226466
1264.6436742338929,122.15309665458494,RL,119.86935717756015,1385.4940895537147,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,2Story,11.373295862979461,12.1375628547543,3911.5463723121966,4000.4137055347155,Hip,CompShg,HdBoard,Plywood,Stone,229.70590770528347,TA,TA,BrkTil,Ex,TA,No,Unf,1841.8274995333902,Unf,-41.9001421894808,1259.1596539930326,2315.5002072487296,GasA,Ex,N,SBrkr,2304.7875141806007,1068.2858151346077,27.32030837266377,4029.208730890503,1.14996012796704,0.2071372229213872,3.1756696220897878,0.8551280953835332,5.191058802625395,2.064416252154104,TA,10.234746472186977,Typ,2.144070361351784,Gd,Detchd,3894.351377118983,Unf,2.10690895862212,1177.9298823056597,TA,TA,Y,165.8009055675334,24.027674745616807,1.0113499307325284,2.4519762295447673,71.82131376837333,1.8324342187114073,Fa,MnPrv,Shed,7.157697994002049,8.414874500593157,4015.854090974289,WD,Normal,377347.147470897
1563.0137155818634,201.57924042110722,RM,162.3299423548076,27571.14099474006,Pave,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,2Story,11.023071655950838,10.647227509714602,3939.255989498406,3979.057041253587,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.61317900152963,TA,TA,CBlock,TA,TA,Gd,GLQ,1492.3825921382843,Unf,0.5946885244324562,1764.0582445710297,2205.786605423605,GasA,Gd,Y,SBrkr,2739.221052568313,1116.844284296426,68.22421230286557,3574.0657656160106,1.4072910422229126,0.1639615604900437,3.0413444299462773,0.5508262380052458,6.832921544052571,1.935723117353723,TA,12.071544387060843,Typ,0.7897969785307202,Po,Attchd,3957.132895884046,RFn,4.204157358002738,867.3381344883965,Fa,TA,Y,214.2525385516825,55.111934365628166,-23.264431914900726,41.90711545925496,-38.366273592831476,49.50159258961125,Fa,GdPrv,Shed,360.72777796186324,15.020954764426488,4018.5871693868885,WD,Normal,416492.29914087226
654.3418981245942,84.64148232077814,RL,126.75446757741939,29126.45225284861,Pave,Pave,IR1,Low,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,11.813057642713352,10.296603610173879,3973.697129863755,3965.1193556637345,Hip,CompShg,VinylSd,MetalSd,BrkFace,183.27343089654929,Gd,TA,CBlock,Ex,TA,Av,BLQ,1182.3767286149555,Unf,151.36427467483423,77.32083382140218,1821.1441276251198,GasA,Gd,Y,FuseA,2043.166557258636,89.35694880039216,-70.05430176821775,3595.219984368773,1.1711176755745552,0.01782930201317623,3.0923488509262724,0.06393451853017607,6.348855227313955,1.9438222276620898,TA,10.14387163133933,Typ,1.7225885608464055,TA,Attchd,3907.926795932836,Unf,3.4601234259376206,1029.5868793151512,TA,TA,Y,165.62472228008713,90.87555946404224,52.526638668641816,33.67251862765078,15.499327733926417,7.924469846151268,Gd,MnPrv,Gar2,-232.05312306037948,11.504467839844398,4017.592071768617,WD,Normal,381924.4343602682
733.7573764736875,187.226780646422,RL,137.26428545524553,11113.6495004539,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,12.291940948925609,8.764880063343796,3898.8355490325184,3965.6621322532983,Gable,CompShg,HdBoard,Plywood,BrkCmn,80.65015100356793,TA,TA,CBlock,TA,TA,No,Unf,447.1319289767914,Unf,-32.5837406448173,983.6944660573479,2133.4167632102076,GasA,TA,Y,SBrkr,2290.990961326942,998.9458134086192,-4.1357882301355495,2900.7805772216448,1.8195312459676813,0.31922145198350527,3.221102714079774,0.24817156495305082,6.131294259021757,2.0749877894482736,Gd,10.982114809586395,Typ,0.8236416679474294,Gd,Attchd,3981.253333760985,RFn,3.6470892766038645,1045.9740004727523,TA,TA,P,59.63629125043326,164.40771540346182,-89.45210307740317,-20.80895029533426,50.43764326650022,34.26778404552179,Gd,GdWo,Shed,378.1566320488963,8.222554501019069,4015.0426457416092,WD,Normal,316454.8560107823
1223.9339495287272,122.16625969424759,RL,124.665552319221,25227.699276363634,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,12.793337355469589,11.264615773919308,3986.4395892101697,3985.3820817402498,Gable,CompShg,MetalSd,Wd Sdng,BrkFace,51.35234529238335,TA,TA,PConc,Gd,TA,No,Rec,856.217518905817,Unf,-6.59911192158259,1250.0891239997204,1784.802242135253,GasA,TA,Y,SBrkr,2740.76768568981,809.6776770367146,38.42433718620355,2780.4333400563055,-0.23624822644051335,0.3884191643804916,2.624836978763106,0.3273019821601452,6.162457386590723,2.2391895014764773,TA,13.606469051849443,Typ,1.3672315196581812,Fa,Attchd,3981.694305755906,Fin,3.454786723511546,788.9182249544072,TA,TA,N,196.09760603120586,102.61284435001079,43.517204171058275,-36.49464655790507,-7.695470820652329,-53.49032227705345,Gd,MnPrv,Shed,-71.75568219418767,8.067068124808024,4016.0359554621555,WD,Family,546959.2394886959
1033.980261866743,86.23916703940598,RL,182.32749018853602,12484.720342686574,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,RRAn,Norm,1Fam,1Story,11.718767049530918,10.44976896316977,3937.3397697160717,4006.022558287067,Hip,CompShg,VinylSd,VinylSd,BrkFace,-173.28593888270427,Gd,TA,CBlock,Gd,TA,No,Unf,1247.7885824458708,Unf,169.762320641793,342.63341601731827,1735.0547143710783,GasA,Ex,Y,SBrkr,2408.5799310128955,-153.6092213505608,96.83697965411712,3142.5629170588613,0.33302354468867035,0.07825520638272666,2.0979257567244014,0.2608414348582986,4.797896284657953,1.9563436237023302,TA,12.974041618600676,Typ,1.9155236909901552,TA,Attchd,3958.023958920417,Unf,3.3985523880323596,1040.845556130653,TA,TA,Y,207.04231452473527,73.99248835887278,48.72671592666634,-29.126408323002362,117.68132536690572,-12.236378356097244,Fa,GdWo,Shed,-158.14154229343694,12.493413587263493,4016.8572220376477,WD,Normal,369336.7321973871
1593.489820839629,93.32587347163121,RL,132.29861590153146,22008.530070753983,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,10.985250185003151,11.257992593885126,3920.3570198719785,3957.955434118549,Gable,CompShg,VinylSd,MetalSd,Stone,232.6406940766895,Gd,TA,PConc,Gd,TA,No,Unf,375.2356546856952,Unf,238.42186375566826,900.463049418757,2468.3681872130587,GasA,TA,Y,SBrkr,2321.0717165750284,517.9776621437106,9.801117352691485,3514.3196175059584,0.48709887810124425,0.47789010619315775,3.285203883934895,0.994700957788468,6.960838043180884,2.2903957143362006,Gd,10.238414707831433,Typ,1.0496030090336597,Gd,Detchd,3962.1575273402914,Unf,3.640402049351405,583.7058774512618,TA,TA,Y,297.6978637142032,137.91507950398244,78.3120341004088,-3.6258606335059005,140.09268442332606,65.12125824302358,Ex,MnWw,Shed,399.2587221132118,12.873138290687145,4015.061773987205,WD,Normal,345996.12548473733
1078.1679610123629,100.2436464949953,RL,184.60310964952654,8412.362557994666,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,14.530371926301152,8.591961212268933,3894.2052529604016,3946.6584883567384,Hip,CompShg,Wd Sdng,VinylSd,BrkFace,-18.453437349450667,TA,TA,Wood,TA,TA,No,LwQ,804.9654997411508,BLQ,298.93039963281205,1596.010257611827,2310.942112365528,GasA,Ex,Y,SBrkr,2417.4536806686115,634.5457719952789,-17.20987866431785,3501.0923567166124,0.13681106037469237,0.07776083088689817,3.589620493701124,1.83648458028321,6.509095824500777,2.1005305575117847,TA,14.937380174327808,Typ,0.6122554463089294,TA,Detchd,3921.711809820171,Unf,3.65472919882161,1142.2250823480092,Fa,TA,Y,494.92856554084017,191.11760198906,64.75608014914854,13.302671438267085,-15.01689179580033,44.558050108690665,Gd,MnPrv,Shed,-183.13019339738972,12.603894899748807,4014.128643854567,New,Normal,334396.1831534151
865.5586232483691,131.73698227687626,RL,159.8713901858535,3136.1856096774136,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,NAmes,RRAn,Norm,1Fam,1Story,15.533920194213126,11.339667940114106,3963.87459556203,4001.6831802123875,Gable,CompShg,WdShing,Wd Sdng,BrkFace,176.90754583483235,TA,TA,PConc,TA,TA,No,Unf,1302.5037878859973,Unf,62.02621297755181,823.2672315760078,2452.8285519430074,GasA,Ex,Y,SBrkr,1889.3554535758947,715.1529834571586,110.2474804534352,2800.881203740684,0.9092817552145219,-0.0018759803563796196,2.5786931658665084,0.5087839859644842,5.932843024764896,2.101438123373906,TA,12.349763877996697,Typ,0.9299888637519876,Gd,Detchd,3943.4999830278994,RFn,4.478502475150402,1281.6063354091245,TA,TA,Y,-59.22047070616023,114.09435022668504,-34.19680860152958,5.210365572375064,-12.828070889600756,18.922468097102392,Gd,MnPrv,Shed,992.5042718521951,15.447431001933703,4017.0716247985615,WD,Normal,388923.01886048424
2078.9321911964566,135.9107602276744,RM,151.80678754813064,17212.6563741877,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,TwnhsE,1.5Fin,12.396795109393238,8.445334912770937,3937.3657492536317,3932.8353036868784,Hip,CompShg,VinylSd,AsbShng,BrkFace,114.64563209727115,Gd,TA,PConc,Gd,TA,No,Rec,205.59752516571348,Unf,167.81412941312647,478.6060190328975,2393.4931592807197,GasA,Ex,Y,SBrkr,1883.0924953453002,117.51299289972644,50.71201399882636,2747.6098674566933,0.9336757034259889,0.43903435296069315,3.7213097295944264,0.57250730602493,5.931605582581905,2.506284023805451,TA,12.193211179001892,Typ,0.61162924913217,TA,Attchd,3941.8977705292696,Unf,3.8616821576376643,1139.6110465389922,TA,TA,Y,88.40336354038108,105.9906121380647,32.52659286577853,25.29410269909964,5.672227638357626,-9.692842623229309,Fa,MnPrv,Shed,301.4679005977582,12.811666841667085,4016.3085180561075,WD,Normal,342572.0384828177
1365.8104518366079,89.52668280219203,RM,149.05450968968321,19798.684771810316,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,2fmCon,SLvl,11.152005502754607,12.361344123727175,3947.6914177535236,3948.909978034831,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,169.97889259749985,Gd,TA,CBlock,Ex,Gd,No,ALQ,1038.8977280995712,Unf,132.26013155953183,1634.158036566309,1725.6310911995895,GasA,Ex,Y,SBrkr,1711.269462887769,360.90696690813564,78.47932353261142,2247.8809928951573,1.8757078563197305,0.43032298409449465,2.2230784508516663,0.47177540748459246,5.658253414846912,2.1323950387536663,TA,14.687919441506613,Typ,0.5335185180947097,TA,Attchd,3945.9265195461962,Unf,4.413492904983807,1266.0889504569727,TA,TA,Y,216.43232202828986,-16.66135754824343,83.80554944273149,6.393146823048573,94.412913675605,-32.09722123411214,Gd,MnPrv,Shed,-591.5180734187987,11.074619884089557,4016.0549896388134,WD,Normal,200642.9306057673
1489.470567011137,112.76430738898421,RL,149.6631863726971,17064.30978418883,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,14.239178105093412,11.73144515068856,3915.3284858642096,3964.6350252347347,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.26937122387397,TA,TA,CBlock,Gd,TA,No,Unf,86.93237411893244,Unf,95.94711635304303,1330.8914318604309,2554.1266181149463,GasA,Gd,Y,SBrkr,2405.1540693310353,422.0522756295199,-47.12255620420774,3370.871127680188,1.3196707028830232,-0.032984123997037734,2.822291697271085,1.1970665292812765,5.268936524507248,2.0812210973701117,TA,13.703456865211923,Typ,2.003864709589002,Gd,Detchd,3978.546067085196,RFn,4.660481664122363,782.9984176674034,TA,TA,P,315.17761356298126,3.093841983202452,69.45848776668055,53.6010769288329,57.21632177974248,-15.761286283642395,Gd,MnPrv,Shed,27.844457049900313,11.777363457385047,4017.1015305082833,WD,Normal,341652.8396650641
860.3119038622955,204.41377994034207,RM,93.28686664416738,9215.533474731421,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,1Story,10.197770054960174,10.840586958700362,3932.897989535522,3937.5157231101152,Hip,CompShg,BrkFace,MetalSd,Stone,242.43005629786563,TA,TA,PConc,TA,TA,No,GLQ,456.792748788967,Unf,-38.53937499784426,1104.0555020379331,1984.2970802319128,GasA,Fa,Y,SBrkr,2680.471403987643,460.1472487711187,37.02794396287568,2826.1049839254956,0.5873240833367752,-0.06763718325072704,4.070008060021005,0.9801620568780283,6.168949435618447,2.208586309183499,TA,12.966666032956763,Typ,1.5692289795681724,Gd,Attchd,3988.6572631551617,RFn,2.3300359144983673,897.8595369606452,TA,TA,Y,231.89837169446525,-5.388806113999735,-3.8790352426396737,21.735707769017136,71.99530185331501,31.130156277007345,Ex,MnPrv,Shed,-234.11862031521022,15.567885242417063,4014.110460588812,WD,Partial,275789.51381362544
1231.4827944126987,186.87058305966266,RL,133.3273027350768,17042.157679042735,Pave,Grvl,Reg,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,11.735639784978323,11.776879218561268,3927.8394497458116,3992.6922766817697,Gable,CompShg,Wd Sdng,AsbShng,BrkFace,75.59790738635994,TA,TA,PConc,TA,TA,Mn,GLQ,657.1357279534789,Unf,-59.059496876230625,1091.004724847927,2522.511710759556,GasA,TA,Y,SBrkr,2621.219772015362,467.4277876286174,-40.98557128447385,2872.7342618455164,1.1072133091580045,0.5363200571148204,3.326228020625378,0.7573917371302744,5.084001320315367,2.48913033280376,Gd,12.23171644181695,Typ,0.762155304142053,TA,Detchd,3972.087237720081,Unf,4.488325241540209,972.7774065513204,TA,TA,Y,329.24358643445396,80.64695212625074,69.32788542562575,7.345674417609248,103.46108723305555,-74.14634858759203,Fa,GdPrv,Shed,-727.3054852950221,9.614224387063066,4015.3237719239146,WD,Normal,383093.0645429526
